IncidentNumber,CallType,CallDate,Zipcode,FinalPriority,UnitType,Delay
2049688,Medical Incident,06/16/2002,94118.0,3.0,MEDIC,4.483333
2049717,Medical Incident,06/16/2002,94124.0,3.0,MEDIC,1.6666666
2049722,Medical Incident,06/16/2002,94133.0,3.0,ENGINE,1.9666667
2049722,Medical Incident,06/16/2002,94133.0,3.0,MEDIC,1.7
2049731,Medical Incident,06/17/2002,94123.0,3.0,ENGINE,1.95
2049740,Medical Incident,06/17/2002,94102.0,3.0,MEDIC,3.65
2049758,Medical Incident,06/17/2002,94109.0,3.0,MEDIC,4.133333
2049766,Medical Incident,06/17/2002,94134.0,3.0,MEDIC,3.35
2049773,Medical Incident,06/17/2002,94107.0,3.0,MEDIC,3.9166667
2049780,Medical Incident,06/17/2002,94134.0,3.0,MEDIC,2.9333334
2049791,Structure Fire,06/17/2002,94110.0,3.0,TRUCK,1.8333334
2049842,Structure Fire,06/17/2002,94110.0,3.0,TRUCK,1.2
2049843,Medical Incident,06/17/2002,94115.0,3.0,TRUCK,2.0166667
2049844,Structure Fire,06/17/2002,94105.0,3.0,TRUCK,1.3
2049851,Structure Fire,06/17/2002,94110.0,3.0,MEDIC,2.4
2049854,Structure Fire,06/17/2002,94110.0,3.0,ENGINE,1.3666667
2049854,Structure Fire,06/17/2002,94110.0,3.0,TRUCK,1.5166667
2049859,Outside Fire,06/17/2002,94124.0,3.0,ENGINE,5.25
2049862,Structure Fire,06/17/2002,94102.0,3.0,CHIEF,2.3833334
2049866,Medical Incident,06/17/2002,94102.0,3.0,ENGINE,5.9666667
2049867,Medical Incident,06/17/2002,94102.0,3.0,MEDIC,3.3833334
2049888,Medical Incident,06/17/2002,94107.0,2.0,MEDIC,6.6666665
2049917,Medical Incident,06/17/2002,94103.0,3.0,MEDIC,2.9333334
2049918,Medical Incident,06/17/2002,94102.0,3.0,MEDIC,1.6333333
2049923,Medical Incident,06/17/2002,94134.0,2.0,TRUCK,6.6
2049947,Alarms,06/17/2002,94132.0,3.0,CHIEF,1.7
2049957,Alarms,06/17/2002,94111.0,,TRUCK,3.2666667
2049999,Medical Incident,06/17/2002,94110.0,3.0,ENGINE,3.5333333
2050028,Medical Incident,06/18/2002,94110.0,3.0,MEDIC,3.4666667
2050061,Medical Incident,06/18/2002,94102.0,2.0,MEDIC,8.366667
2050080,Medical Incident,06/18/2002,94107.0,3.0,MEDIC,1.8
2050097,Alarms,06/18/2002,94109.0,3.0,CHIEF,1.9
2050100,Alarms,06/18/2002,94105.0,3.0,ENGINE,2.3833334
2050149,Structure Fire,06/18/2002,94110.0,3.0,TRUCK,1.0833334
2050151,Structure Fire,06/18/2002,94123.0,3.0,TRUCK,2.6333334
2050195,Medical Incident,06/18/2002,94112.0,3.0,ENGINE,2.4
2050203,Medical Incident,06/18/2002,94103.0,3.0,ENGINE,2.4833333
2050222,Alarms,06/18/2002,94115.0,3.0,TRUCK,1.7833333
2050227,Medical Incident,06/18/2002,94103.0,2.0,MEDIC,6.0333333
2050233,Medical Incident,06/18/2002,94112.0,3.0,MEDIC,3.0166667
2050240,Structure Fire,06/18/2002,94107.0,3.0,TRUCK,2.9333334
2050248,Medical Incident,06/18/2002,94134.0,3.0,MEDIC,3.4
2050251,Medical Incident,06/18/2002,94102.0,3.0,RESCUE CAPTAIN,1.1
2050262,Alarms,06/18/2002,94115.0,3.0,ENGINE,1.3
2050306,Medical Incident,06/18/2002,94134.0,3.0,RESCUE CAPTAIN,3.4
2050320,Structure Fire,06/19/2002,94109.0,3.0,TRUCK,2.1333334
2050322,Structure Fire,06/19/2002,94114.0,3.0,TRUCK,1.8666667
2050323,Medical Incident,06/19/2002,94115.0,3.0,ENGINE,3.5833333
2050336,Medical Incident,06/19/2002,94110.0,3.0,MEDIC,5.9333334
2050343,Medical Incident,06/19/2002,94130.0,3.0,ENGINE,2.7166667
2050379,Alarms,06/19/2002,94102.0,3.0,TRUCK,2.0
2050380,Alarms,06/19/2002,94103.0,3.0,ENGINE,1.8666667
2050381,Medical Incident,06/19/2002,94118.0,3.0,MEDIC,2.3333333
2050405,Medical Incident,06/19/2002,94116.0,3.0,ENGINE,2.6333334
2050429,Medical Incident,06/19/2002,94104.0,3.0,MEDIC,4.25
2050459,Medical Incident,06/19/2002,94118.0,3.0,ENGINE,3.5833333
2050479,Medical Incident,06/19/2002,94132.0,,ENGINE,2.1833334
2050483,Structure Fire,06/19/2002,94110.0,3.0,ENGINE,0.71666664
2050517,Medical Incident,06/19/2002,94111.0,3.0,ENGINE,3.5
2050520,Medical Incident,06/19/2002,94109.0,3.0,MEDIC,3.1666667
2050539,Medical Incident,06/19/2002,94110.0,3.0,ENGINE,2.3666666
2050553,Medical Incident,06/19/2002,94124.0,2.0,MEDIC,3.5
2050586,Medical Incident,06/19/2002,94122.0,3.0,ENGINE,2.05
2050602,Medical Incident,06/19/2002,94110.0,3.0,MEDIC,1.5833334
2050605,Structure Fire,06/19/2002,94107.0,3.0,TRUCK,0.96666664
2050607,Medical Incident,06/19/2002,94109.0,3.0,TRUCK,1.7666667
2050611,Medical Incident,06/19/2002,94107.0,3.0,MEDIC,2.2666667
2050622,Structure Fire,06/19/2002,94107.0,3.0,TRUCK,2.5833333
2050642,Smoke Investigation (Outside),06/19/2002,94110.0,3.0,ENGINE,2.5
2050653,Structure Fire,06/20/2002,94109.0,3.0,TRUCK,1.9
2050660,Medical Incident,06/20/2002,94103.0,2.0,MEDIC,6.483333
2050663,Medical Incident,06/20/2002,94102.0,3.0,ENGINE,2.9666667
2050674,Medical Incident,06/20/2002,94103.0,2.0,MEDIC,5.1666665
2050681,Medical Incident,06/20/2002,94102.0,3.0,ENGINE,3.0666666
2050692,Structure Fire,06/20/2002,94124.0,3.0,ENGINE,2.4833333
2050724,Medical Incident,06/20/2002,94102.0,2.0,MEDIC,2.8333333
2050730,Medical Incident,06/20/2002,94115.0,,MEDIC,6.3166666
2050785,Structure Fire,06/20/2002,94111.0,3.0,ENGINE,1.1
2050813,Structure Fire,06/20/2002,94134.0,3.0,ENGINE,1.6166667
2050820,Medical Incident,06/20/2002,94122.0,3.0,MEDIC,2.3166666
2050848,Alarms,06/20/2002,94102.0,3.0,CHIEF,1.55
2050888,Medical Incident,06/20/2002,94102.0,2.0,MEDIC,5.2833333
2050894,Medical Incident,06/20/2002,94117.0,3.0,ENGINE,2.3166666
2050897,Medical Incident,06/20/2002,94122.0,3.0,ENGINE,1.3166667
2050902,Medical Incident,06/20/2002,94107.0,3.0,MEDIC,4.45
2050913,Medical Incident,06/20/2002,94110.0,3.0,MEDIC,2.7833333
2050915,Medical Incident,06/20/2002,94134.0,3.0,ENGINE,1.9333333
2050952,Medical Incident,06/21/2002,94133.0,3.0,MEDIC,2.8166666
2050963,Structure Fire,06/21/2002,94115.0,3.0,ENGINE,2.5166667
2050988,Structure Fire,06/21/2002,94118.0,3.0,TRUCK,3.0
2050990,Alarms,06/21/2002,94111.0,3.0,ENGINE,1.5
2050995,Alarms,06/21/2002,94111.0,3.0,TRUCK,2.25
2051005,Alarms,06/21/2002,94111.0,3.0,CHIEF,1.9833333
2051015,Medical Incident,06/21/2002,94103.0,2.0,MEDIC,3.55
2051018,Medical Incident,06/21/2002,94110.0,3.0,ENGINE,8.983334
2051019,Structure Fire,06/21/2002,94124.0,,TRUCK,1.9333333
2051032,Medical Incident,06/21/2002,94122.0,2.0,MEDIC,4.016667
2051039,Medical Incident,06/21/2002,94134.0,3.0,MEDIC,4.6666665
2051066,Citizen Assist / Service Call,06/21/2002,94127.0,3.0,ENGINE,2.2666667
2051079,Medical Incident,06/21/2002,94133.0,3.0,MEDIC,2.1
2051097,Structure Fire,06/21/2002,94107.0,3.0,ENGINE,0.56666666
2051110,Structure Fire,06/21/2002,94118.0,3.0,ENGINE,1.1333333
2051114,Structure Fire,06/21/2002,94110.0,3.0,TRUCK,1.5666667
2051125,Medical Incident,06/21/2002,94107.0,3.0,ENGINE,5.866667
2051153,Structure Fire,06/21/2002,94133.0,3.0,ENGINE,1.2333333
2051171,Medical Incident,06/21/2002,94107.0,2.0,MEDIC,4.4333334
2051178,Medical Incident,06/21/2002,94109.0,3.0,MEDIC,5.8333335
2051202,Medical Incident,06/21/2002,94118.0,3.0,MEDIC,2.6166666
2051205,Medical Incident,06/21/2002,94107.0,3.0,ENGINE,1.65
2051232,Medical Incident,06/22/2002,94103.0,2.0,MEDIC,59.65
2051243,Structure Fire,06/22/2002,94107.0,3.0,SUPPORT,4.85
2051245,Medical Incident,06/22/2002,94102.0,3.0,MEDIC,3.4333334
2051253,Structure Fire,06/22/2002,94110.0,3.0,ENGINE,1.0
2051275,Medical Incident,06/22/2002,94102.0,3.0,ENGINE,4.9666667
2051287,Medical Incident,06/22/2002,94102.0,2.0,MEDIC,6.266667
2051308,Medical Incident,06/22/2002,94103.0,3.0,ENGINE,4.0833335
2051358,Medical Incident,06/22/2002,94132.0,3.0,ENGINE,2.1
2051398,Odor (Strange / Unknown),06/22/2002,94122.0,3.0,CHIEF,3.0666666
2051402,Medical Incident,06/22/2002,94118.0,3.0,TRUCK,2.1166666
2051433,Structure Fire,06/22/2002,94105.0,3.0,TRUCK,1.4666667
2051435,Medical Incident,06/22/2002,94103.0,3.0,ENGINE,2.5
2051489,Structure Fire,06/22/2002,94103.0,3.0,ENGINE,1.25
2051490,Medical Incident,06/22/2002,94109.0,3.0,MEDIC,2.75
2051504,Other,06/22/2002,94112.0,3.0,ENGINE,4.4666667
2051506,Medical Incident,06/22/2002,94107.0,3.0,ENGINE,3.2
2051511,Structure Fire,06/22/2002,94131.0,3.0,MEDIC,3.05
2051514,Medical Incident,06/22/2002,94124.0,3.0,MEDIC,2.4333334
2051533,Alarms,06/23/2002,94107.0,3.0,TRUCK,3.2
2051591,Medical Incident,06/23/2002,94112.0,3.0,MEDIC,3.4833333
2051597,Medical Incident,06/23/2002,94107.0,3.0,MEDIC,3.75
2051621,Medical Incident,06/23/2002,94109.0,3.0,ENGINE,1.5333333
2051634,Medical Incident,06/23/2002,94121.0,3.0,ENGINE,2.1666667
2051634,Medical Incident,06/23/2002,94121.0,3.0,MEDIC,2.7833333
2051641,Medical Incident,06/23/2002,94102.0,,MEDIC,4.133333
2051660,Medical Incident,06/23/2002,94118.0,3.0,MEDIC,1.7333333
2051663,Outside Fire,06/23/2002,94103.0,3.0,ENGINE,2.3666666
2051686,Medical Incident,06/23/2002,94133.0,3.0,MEDIC,1.4
2051713,Medical Incident,06/23/2002,94102.0,3.0,ENGINE,4.3
2051714,Medical Incident,06/23/2002,94102.0,3.0,ENGINE,2.1166666
2051714,Medical Incident,06/23/2002,94102.0,3.0,MEDIC,2.5666666
2051730,Medical Incident,06/23/2002,94112.0,3.0,MEDIC,3.7166667
2051736,Other,06/23/2002,94115.0,3.0,ENGINE,4.5666666
2051761,Medical Incident,06/23/2002,94110.0,3.0,RESCUE SQUAD,1.75
2051763,Other,06/23/2002,94103.0,3.0,CHIEF,5.8166666
2051793,Medical Incident,06/23/2002,94102.0,3.0,ENGINE,3.3833334
2051811,Alarms,06/24/2002,94102.0,3.0,ENGINE,2.3666666
2051820,Medical Incident,06/24/2002,94103.0,3.0,MEDIC,3.8666666
2051824,Structure Fire,06/24/2002,94110.0,3.0,TRUCK,2.6
2051843,Structure Fire,06/24/2002,94102.0,3.0,ENGINE,1.3
2051887,Alarms,06/24/2002,94109.0,3.0,CHIEF,1.9166666
2051893,Citizen Assist / Service Call,06/24/2002,94112.0,3.0,ENGINE,1.7
2051898,Medical Incident,06/24/2002,94110.0,3.0,MEDIC,1.3833333
2051925,Citizen Assist / Service Call,06/24/2002,94131.0,3.0,ENGINE,2.75
2051926,Citizen Assist / Service Call,06/24/2002,94124.0,3.0,ENGINE,2.0333333
2051936,Structure Fire,06/24/2002,94110.0,3.0,TRUCK,1.7333333
2051935,Medical Incident,06/24/2002,94109.0,3.0,MEDIC,3.2666667
2051957,Medical Incident,06/24/2002,94112.0,3.0,MEDIC,1.65
2051978,Medical Incident,06/24/2002,94102.0,3.0,MEDIC,0.76666665
2051982,Alarms,06/24/2002,94109.0,3.0,TRUCK,3.7
2052023,Medical Incident,06/24/2002,94121.0,,MEDIC,3.8166666
2052033,Medical Incident,06/24/2002,94112.0,3.0,ENGINE,2.3166666
2052041,Medical Incident,06/24/2002,94102.0,3.0,MEDIC,1.7
2052042,Structure Fire,06/24/2002,94110.0,3.0,ENGINE,1.8833333
2052051,Medical Incident,06/24/2002,94115.0,3.0,ENGINE,3.2
2052060,Medical Incident,06/24/2002,94107.0,3.0,MEDIC,2.5166667
2052061,Medical Incident,06/25/2002,94107.0,3.0,ENGINE,2.8166666
2052076,Medical Incident,06/25/2002,94109.0,2.0,MEDIC,4.866667
2052074,Medical Incident,06/25/2002,94134.0,3.0,ENGINE,2.4833333
2052078,Medical Incident,06/25/2002,94133.0,2.0,MEDIC,3.6
2052080,Structure Fire,06/25/2002,94109.0,3.0,INVESTIGATION,47.516666
2052080,Structure Fire,06/25/2002,94109.0,3.0,ENGINE,2.55
2052117,Structure Fire,06/25/2002,94103.0,3.0,TRUCK,3.7333333
2052137,Medical Incident,06/25/2002,94102.0,3.0,TRUCK,1.65
2052141,Alarms,06/25/2002,94111.0,3.0,CHIEF,2.7166667
2052154,Alarms,06/25/2002,94103.0,3.0,TRUCK,1.8333334
2052164,Alarms,06/25/2002,94102.0,3.0,TRUCK,1.6666666
2052184,Medical Incident,06/25/2002,94103.0,2.0,MEDIC,4.0
2052204,Medical Incident,06/25/2002,94112.0,3.0,MEDIC,2.4666667
2052216,Citizen Assist / Service Call,06/25/2002,94124.0,3.0,ENGINE,1.9333333
2052234,Citizen Assist / Service Call,06/25/2002,94102.0,3.0,ENGINE,2.3
2052270,Medical Incident,06/25/2002,94115.0,2.0,PRIVATE,5.383333
2052290,Medical Incident,06/25/2002,94102.0,2.0,MEDIC,3.3166666
2052299,Alarms,06/25/2002,94109.0,3.0,ENGINE,1.9
2052301,Medical Incident,06/25/2002,94102.0,3.0,ENGINE,3.4666667
2052307,Medical Incident,06/25/2002,94134.0,3.0,ENGINE,5.0666666
2052326,Structure Fire,06/25/2002,94109.0,3.0,TRUCK,1.15
2052328,Medical Incident,06/25/2002,94109.0,3.0,RESCUE CAPTAIN,2.0666666
2052329,Medical Incident,06/25/2002,94102.0,3.0,ENGINE,1.9
2052333,Medical Incident,06/25/2002,94109.0,3.0,MEDIC,2.2166667
2052367,Medical Incident,06/26/2002,94102.0,2.0,MEDIC,4.25
2052374,Structure Fire,06/26/2002,94123.0,3.0,ENGINE,1.5333333
2052393,Structure Fire,06/26/2002,94124.0,3.0,TRUCK,2.9333334
2052394,Medical Incident,06/26/2002,94158.0,3.0,MEDIC,2.6
2052440,Structure Fire,06/26/2002,94110.0,3.0,ENGINE,1.7333333
2052459,Structure Fire,06/26/2002,94124.0,3.0,ENGINE,2.3833334
2052462,Alarms,06/26/2002,94110.0,3.0,CHIEF,0.93333334
2052473,Medical Incident,06/26/2002,94134.0,3.0,ENGINE,1.8166667
2052515,Medical Incident,06/26/2002,94102.0,3.0,ENGINE,4.116667
2052524,Medical Incident,06/26/2002,94103.0,3.0,MEDIC,4.483333
2052568,Alarms,06/26/2002,94124.0,3.0,ENGINE,2.1833334
2052586,Medical Incident,06/26/2002,94103.0,3.0,ENGINE,5.4166665
2052666,Medical Incident,06/26/2002,94110.0,3.0,ENGINE,1.4166666
2052670,Alarms,06/26/2002,94104.0,3.0,ENGINE,2.2
2052708,Medical Incident,06/26/2002,94109.0,3.0,MEDIC,1.9
2052721,Medical Incident,06/26/2002,94102.0,3.0,ENGINE,1.2833333
2052733,Structure Fire,06/26/2002,94112.0,3.0,ENGINE,1.7833333
2052741,Alarms,06/26/2002,94107.0,3.0,CHIEF,2.0
2052743,Medical Incident,06/27/2002,94117.0,3.0,MEDIC,2.5833333
2052779,Medical Incident,06/27/2002,94102.0,3.0,MEDIC,2.9666667
2052782,Medical Incident,06/27/2002,94102.0,3.0,TRUCK,4.0666666
2052795,Medical Incident,06/27/2002,94134.0,3.0,ENGINE,4.1666665
2052810,Medical Incident,06/27/2002,94132.0,3.0,ENGINE,54.45
2052815,Structure Fire,06/27/2002,94123.0,3.0,MEDIC,1.6166667
2052820,Medical Incident,06/27/2002,94110.0,3.0,MEDIC,2.9166667
2052822,Alarms,06/27/2002,94133.0,3.0,TRUCK,2.8666666
2052838,Medical Incident,06/27/2002,94121.0,3.0,ENGINE,2.3666666
2052849,Alarms,06/27/2002,94115.0,3.0,ENGINE,3.05
2052865,Alarms,06/27/2002,94133.0,3.0,ENGINE,1.55
2052874,Vehicle Fire,06/27/2002,94116.0,3.0,ENGINE,2.35
2052914,Structure Fire,06/27/2002,94116.0,3.0,TRUCK,1.45
2052917,Medical Incident,06/27/2002,94122.0,3.0,MEDIC,2.7833333
2052919,Alarms,06/27/2002,94115.0,3.0,ENGINE,2.0333333
2052946,Medical Incident,06/27/2002,94109.0,3.0,ENGINE,2.35
2052965,Medical Incident,06/27/2002,94117.0,2.0,MEDIC,2.95
2052969,Structure Fire,06/27/2002,94123.0,3.0,TRUCK,1.7166667
2052979,Medical Incident,06/27/2002,94103.0,3.0,MEDIC,3.3833334
2053013,Structure Fire,06/27/2002,94124.0,3.0,ENGINE,2.7166667
2053018,Medical Incident,06/28/2002,94112.0,3.0,ENGINE,5.383333
2053026,Medical Incident,06/28/2002,94109.0,3.0,MEDIC,2.95
2053037,Medical Incident,06/28/2002,94102.0,3.0,TRUCK,3.6
2053098,Medical Incident,06/28/2002,94102.0,2.0,MEDIC,9.133333
2053127,Alarms,06/28/2002,94112.0,3.0,ENGINE,1.35
2053136,Alarms,06/28/2002,94109.0,3.0,TRUCK,2.6333334
2053147,Medical Incident,06/28/2002,,3.0,MEDIC,2.8166666
2053161,Other,06/28/2002,94118.0,3.0,ENGINE,3.0166667
2053161,Other,06/28/2002,94118.0,3.0,MEDIC,15.566667
2053162,Medical Incident,06/28/2002,94127.0,2.0,MEDIC,6.016667
2053164,Medical Incident,06/28/2002,,3.0,MEDIC,2.8
2053170,Medical Incident,06/28/2002,94116.0,3.0,MEDIC,5.7833333
2053181,Structure Fire,06/28/2002,94109.0,3.0,TRUCK,0.9
2053182,Structure Fire,06/28/2002,94121.0,3.0,RESCUE SQUAD,3.3666666
2053203,Medical Incident,06/28/2002,94108.0,3.0,MEDIC,2.6
2053216,Medical Incident,06/28/2002,94116.0,3.0,ENGINE,5.2833333
2053235,Structure Fire,06/28/2002,94110.0,3.0,ENGINE,2.0333333
2053241,Medical Incident,06/28/2002,94122.0,3.0,MEDIC,2.9166667
2053287,Alarms,06/28/2002,94115.0,3.0,TRUCK,1.6833333
2053293,Medical Incident,06/28/2002,94124.0,3.0,ENGINE,1.7333333
2053293,Medical Incident,06/28/2002,94124.0,3.0,MEDIC,2.85
2053296,Outside Fire,06/28/2002,94124.0,3.0,ENGINE,1.8333334
2053308,Medical Incident,06/28/2002,94121.0,3.0,ENGINE,1.15
2053314,Medical Incident,06/28/2002,94134.0,3.0,MEDIC,1.6333333
2053329,Alarms,06/29/2002,94111.0,3.0,TRUCK,2.3666666
2053340,Medical Incident,06/29/2002,94109.0,3.0,ENGINE,4.4666667
2053359,Medical Incident,06/29/2002,94102.0,3.0,MEDIC,3.2833333
2053366,Medical Incident,06/29/2002,94102.0,2.0,MEDIC,10.416667
2053396,Medical Incident,06/29/2002,94102.0,3.0,ENGINE,3.3
2053417,Medical Incident,06/29/2002,94133.0,3.0,ENGINE,3.7
2053448,Medical Incident,06/29/2002,94116.0,3.0,MEDIC,3.8666666
2053449,Structure Fire,06/29/2002,94110.0,3.0,ENGINE,1.4
2053454,Medical Incident,06/29/2002,94112.0,3.0,MEDIC,10.35
2053476,Structure Fire,06/29/2002,94110.0,3.0,CHIEF,1.8666667
2053476,Structure Fire,06/29/2002,94110.0,3.0,TRUCK,1.2666667
2053486,Structure Fire,06/29/2002,94103.0,3.0,TRUCK,1.4666667
2053490,Structure Fire,06/29/2002,94108.0,3.0,ENGINE,0.21666667
2053510,Medical Incident,06/29/2002,94110.0,3.0,RESCUE CAPTAIN,2.3166666
2053514,Alarms,06/29/2002,94104.0,3.0,TRUCK,1.8333334
2053515,Medical Incident,06/29/2002,94114.0,3.0,MEDIC,2.4
2053540,Medical Incident,06/29/2002,94110.0,3.0,MEDIC,7.0
2053553,Medical Incident,06/29/2002,94103.0,3.0,ENGINE,1.7666667
2053565,Structure Fire,06/29/2002,94103.0,3.0,ENGINE,1.6666666
2053571,Medical Incident,06/29/2002,94115.0,3.0,ENGINE,2.1666667
2053573,Structure Fire,06/29/2002,94110.0,3.0,CHIEF,2.2166667
2053573,Structure Fire,06/29/2002,94110.0,3.0,ENGINE,3.0666666
2053575,Alarms,06/29/2002,94114.0,3.0,ENGINE,2.7333333
2053596,Medical Incident,06/29/2002,94114.0,2.0,MEDIC,1.7
2053604,Structure Fire,06/29/2002,94103.0,3.0,TRUCK,2.1
2053614,Structure Fire,06/29/2002,94102.0,3.0,ENGINE,2.05
2053624,Medical Incident,06/29/2002,94107.0,3.0,ENGINE,2.5
2053653,Medical Incident,06/29/2002,94103.0,3.0,MEDIC,2.9833333
2053714,Alarms,06/30/2002,94109.0,3.0,CHIEF,3.1666667
2053719,Medical Incident,06/30/2002,,3.0,ENGINE,1.5833334
2053749,Medical Incident,06/30/2002,94110.0,3.0,ENGINE,1.85
2053751,Other,06/30/2002,94127.0,3.0,CHIEF,5.75
2053757,Medical Incident,06/30/2002,94122.0,3.0,MEDIC,4.983333
2053789,Structure Fire,06/30/2002,94117.0,3.0,ENGINE,1.3166667
2053806,Medical Incident,06/30/2002,94102.0,3.0,MEDIC,4.3333335
2053877,Alarms,06/30/2002,94109.0,3.0,CHIEF,2.0333333
2053879,Medical Incident,06/30/2002,94109.0,3.0,ENGINE,2.9833333
2053888,Medical Incident,06/30/2002,,3.0,MEDIC,3.0
2053899,Medical Incident,06/30/2002,94110.0,3.0,MEDIC,2.4166667
2053906,Medical Incident,06/30/2002,94112.0,3.0,ENGINE,3.9
2053910,Medical Incident,06/30/2002,94114.0,3.0,ENGINE,9.0
2053914,Medical Incident,06/30/2002,94109.0,3.0,ENGINE,2.5
2053920,Structure Fire,06/30/2002,94103.0,3.0,ENGINE,1.85
2053937,Structure Fire,06/30/2002,94109.0,3.0,TRUCK,1.6166667
2053958,Medical Incident,06/30/2002,94112.0,3.0,MEDIC,1.9333333
2053979,Medical Incident,06/30/2002,94132.0,3.0,ENGINE,2.2333333
2053988,Medical Incident,06/30/2002,94117.0,2.0,MEDIC,5.25
2053991,Medical Incident,06/30/2002,94107.0,3.0,ENGINE,3.45
2053999,Medical Incident,07/01/2002,94110.0,3.0,RESCUE CAPTAIN,2.4833333
2054014,Medical Incident,07/01/2002,94102.0,2.0,MEDIC,4.3
2054025,Medical Incident,07/01/2002,94103.0,2.0,MEDIC,6.55
2054083,Medical Incident,07/01/2002,94114.0,3.0,MEDIC,2.45
2054084,Medical Incident,07/01/2002,94122.0,3.0,ENGINE,3.2666667
2054099,Medical Incident,07/01/2002,94109.0,,MEDIC,3.1333334
2054105,Medical Incident,07/01/2002,94109.0,2.0,MEDIC,8.1
2054141,Medical Incident,07/01/2002,94117.0,2.0,MEDIC,3.3666666
2054167,Medical Incident,07/01/2002,94108.0,3.0,ENGINE,6.883333
2054182,Medical Incident,07/01/2002,94104.0,2.0,MEDIC,2.0333333
2054208,Medical Incident,07/01/2002,94103.0,3.0,ENGINE,3.5
2054209,Medical Incident,07/01/2002,94109.0,3.0,MEDIC,3.3
2054217,Structure Fire,07/01/2002,94117.0,3.0,ENGINE,2.5
2054226,Medical Incident,07/01/2002,94103.0,2.0,MEDIC,22.633333
2054231,Medical Incident,07/01/2002,94102.0,3.0,MEDIC,0.76666665
2054273,Medical Incident,07/01/2002,94124.0,3.0,MEDIC,6.016667
2054283,Medical Incident,07/01/2002,94131.0,3.0,MEDIC,3.9333334
2054310,Structure Fire,07/02/2002,94110.0,3.0,ENGINE,1.3
2054325,Structure Fire,07/02/2002,94124.0,3.0,ENGINE,2.8666666
2054329,Citizen Assist / Service Call,07/02/2002,94102.0,3.0,TRUCK,3.1833334
2054330,Medical Incident,07/02/2002,94109.0,3.0,MEDIC,4.4166665
2054337,Medical Incident,07/02/2002,94103.0,3.0,MEDIC,4.3
2054364,Structure Fire,07/02/2002,94107.0,3.0,ENGINE,0.81666666
2054379,Medical Incident,07/02/2002,94122.0,3.0,ENGINE,1.7333333
2054387,Medical Incident,07/02/2002,94114.0,3.0,MEDIC,1.45
2054390,Alarms,07/02/2002,94115.0,3.0,ENGINE,2.95
2054400,Medical Incident,07/02/2002,94117.0,2.0,MEDIC,5.1666665
2054408,Structure Fire,07/02/2002,94117.0,3.0,ENGINE,0.8833333
2054429,Alarms,07/02/2002,94116.0,3.0,ENGINE,3.5333333
2054442,Structure Fire,07/02/2002,94124.0,3.0,TRUCK,2.7666667
2054473,Structure Fire,07/02/2002,94134.0,3.0,ENGINE,1.3666667
2054492,Medical Incident,07/02/2002,94116.0,3.0,ENGINE,2.7166667
2054493,Medical Incident,07/02/2002,94115.0,2.0,MEDIC,4.6833334
2054505,Medical Incident,07/02/2002,94102.0,2.0,ENGINE,6.55
2054508,Medical Incident,07/02/2002,94109.0,3.0,MEDIC,4.3
2054511,Medical Incident,07/02/2002,94103.0,2.0,MEDIC,5.116667
2054521,Structure Fire,07/02/2002,94122.0,3.0,MEDIC,2.3666666
2054563,Alarms,07/02/2002,94114.0,3.0,TRUCK,2.8833334
2054607,Alarms,07/02/2002,94115.0,3.0,ENGINE,3.25
2054634,Medical Incident,07/03/2002,94115.0,3.0,ENGINE,5.116667
2054644,Medical Incident,07/03/2002,94115.0,3.0,MEDIC,1.2333333
2054651,Medical Incident,07/03/2002,94109.0,3.0,ENGINE,4.1
2054667,Medical Incident,07/03/2002,94103.0,3.0,ENGINE,5.4166665
2054678,Alarms,07/03/2002,94109.0,3.0,TRUCK,2.8166666
2054687,Alarms,07/03/2002,94109.0,3.0,ENGINE,3.0666666
2054694,Structure Fire,07/03/2002,94121.0,3.0,ENGINE,2.2333333
2054705,Alarms,07/03/2002,94158.0,3.0,CHIEF,2.5666666
2054711,Structure Fire,07/03/2002,94118.0,3.0,RESCUE SQUAD,4.0666666
2054742,Medical Incident,07/03/2002,94110.0,3.0,MEDIC,1.7333333
2054769,Structure Fire,07/03/2002,94115.0,3.0,TRUCK,2.2833333
2054777,Medical Incident,07/03/2002,94103.0,2.0,MEDIC,4.5833335
2054785,Structure Fire,07/03/2002,94115.0,3.0,TRUCK,5.45
2054786,Medical Incident,07/03/2002,94103.0,3.0,MEDIC,2.8666666
2054798,Outside Fire,07/03/2002,94132.0,3.0,ENGINE,2.4166667
2054821,Structure Fire,07/03/2002,94133.0,3.0,CHIEF,3.05
2054877,Medical Incident,07/03/2002,94127.0,2.0,MEDIC,6.3333335
2054880,Structure Fire,07/03/2002,94109.0,3.0,ENGINE,1.0833334
2054920,Medical Incident,07/03/2002,94115.0,3.0,ENGINE,3.0166667
2054924,Medical Incident,07/03/2002,94111.0,3.0,ENGINE,3.6
2054927,Structure Fire,07/03/2002,94121.0,3.0,ENGINE,1.3333334
2054928,Medical Incident,07/03/2002,94124.0,3.0,ENGINE,4.2833333
2054958,Medical Incident,07/04/2002,94114.0,3.0,ENGINE,2.6833334
2054963,Alarms,07/04/2002,94105.0,3.0,CHIEF,3.05
2054966,Medical Incident,07/04/2002,94109.0,2.0,MEDIC,5.1666665
2054968,Vehicle Fire,07/04/2002,94110.0,3.0,ENGINE,2.6666667
2054971,Medical Incident,07/04/2002,,3.0,RESCUE SQUAD,4.233333
